"Plant.ID","Treatment","Population","TOE","Roi.Mask","Fv.Fm","Fq.Fm","NPQ","qP","qN","qL","qI","phiNO","phiNPQ","npq.t","ChlIdx","AriIdx","NDVI","comp"
"Tray01A_Mimiulus_E1_1","100%","A",591,2307.76874830402,0.790249189593231,0.12090288326646,1.17679974294358,0.203222810354032,0.644485202366847,0.108092004215151,1.16282278978255,0.393163209296216,0.48593247587737,2.87099467554811,1.36144341348556,0.709983549301577,0.718622749666412,"80%"
"Tray01A_Mimiulus_E1_1","100%","A",603,2468.6052713879,0.789647280825242,0.13304248337103,1.24055760421401,0.225654571704569,0.656669057391866,0.122749334074312,1.22258520680176,0.374355470957655,0.492605783113606,2.95748777650652,1.35585806927308,0.72859640172561,0.722084126708937,"80%"
"Tray01A_Mimiulus_E1_1","100%","A",615,2805.26458066789,0.788246956182287,0.131765735107099,1.16982560037832,0.218355434602777,0.63461796161545,0.114327742705351,1.15579247762204,0.390191377172892,0.478068255210555,2.66492427853713,1.40021150812773,0.75410523186988,0.72791038223347,"80%"
"Tray01A_Mimiulus_E1_1","100%","A",627,3066.87067392342,0.786180587656567,0.139084987696825,1.23759610607756,0.23469614326649,0.654854281695955,0.126807541838499,1.21961139042542,0.372241884258963,0.488667827649006,2.88795689423238,1.4198372107451,0.769258585396434,0.73213178012736,"80%"
"Tray01A_Mimiulus_E1_1","100%","A",639,3322.95490513795,0.788210749708402,0.128042496354513,1.16013346492544,0.212955748859537,0.641456659128014,0.110522689781697,1.14993404867665,0.389821877033708,0.481772024310949,2.76399951357664,1.40363053379512,0.800682894230429,0.734475657021938,"80%"
"Tray01A_Mimiulus_E1_1","100%","A",651,3552.1832051232,0.78930696104416,0.138498722224819,1.22432675024519,0.235997293072381,0.655977553125334,0.130566549157236,1.21130446257604,0.371457205126381,0.489428192870033,2.88799335019032,1.3855219724553,0.80530924000606,0.734988146758163,"80%"
"Tray01A_Mimiulus_E1_1","100%","A",663,3767.09327779137,0.780443373146314,0.168791624766688,1.18593973397086,0.303604039271845,0.650306056312755,0.192049657511037,1.16887111585841,0.359116986980331,0.472145701838702,3.11952691468778,1.42130155854588,0.838340632963691,0.741214337085747,"80%"
"Tray01A_Mimiulus_E1_1","100%","A",675,3924.74333741113,0.779307589302806,0.169996804737738,1.23441203601023,0.30563800035087,0.660418306991624,0.190467719975,1.21548237257491,0.350811193199305,0.479697241444989,3.22245466782369,1.44243817348819,0.863800923212189,0.744969582228445,"80%"
"Tray01A_Mimiulus_E1_1","100%","A",687,4061.46783799102,0.790740363713199,0.134049663695565,1.14263216004249,0.224008540781876,0.634141586359722,0.118244444916729,1.13314496748041,0.390159721311594,0.475906904454039,2.64419082465074,1.45758854754812,0.94536658618932,0.75248872110909,"80%"
"Tray01A_Mimiulus_E1_1","100%","A",699,4160.51602374914,0.794936471058964,0.136944381207756,1.18580373775526,0.228530314051192,0.644880013788911,0.120479562094795,1.17536560954881,0.380023974994954,0.482687885356048,2.68296561164245,1.44989581543628,0.962691379417678,0.753868897872808,"80%"
"Tray01A_Mimiulus_E1_1","100%","A",711,4363.37205583556,0.797515521148118,0.131429925311465,1.12148012250234,0.216615805093981,0.627404801607372,0.111140403889163,1.11338937909758,0.396106404198584,0.471852040984006,2.50647160987324,1.48353082223596,1.02267018051249,0.760481680186354,"80%"
"Tray01A_Mimiulus_E1_1","100%","A",723,4472.6267636787,0.792868157188613,0.138389067724722,1.19947210732865,0.233978337405024,0.647988896396818,0.12518006467523,1.18760834793574,0.377226626516614,0.483920714128033,2.76777035783762,1.4704365631808,1.0101854084709,0.758569592454606,"80%"
"Tray01A_Mimiulus_E1_1","100%","A",735,4632.80541883029,0.791204937885715,0.127014289433921,1.17681152293518,0.214463790241025,0.641892970085644,0.11298534023133,1.16389783539236,0.38915614152754,0.483256546990067,2.76559190418408,1.48415304047246,1.03147710910314,0.760644603371513,"80%"
"Tray01A_Mimiulus_E1_1","100%","A",747,4619.44251127855,0.788016701904774,0.131772731150391,1.25829218735873,0.225771688293068,0.657853826271544,0.122675071504561,1.24074934455264,0.372901346577038,0.495214831808968,2.92665591528165,1.46488743356501,0.994371939651941,0.756665582030516,"80%"
"Tray01A_Mimiulus_E3_1","100%","C",411,517.858522254632,0.773294021185086,0.136457175164765,1.06433311207778,0.233627767164568,0.632888017288699,0.127510730973696,1.05377671993851,0.394608590341073,0.468110771164328,3.11793163855183,1.3634073219486,0.675886264517796,0.70593032021439,"80%"
"Tray01A_Mimiulus_E3_1","100%","C",423,431.751162931256,0.779622002265815,0.115719716516146,1.0346214611196,0.197274922427351,0.627481027764397,0.105537322982599,1.02827708105958,0.413658941981364,0.470186571715713,3.09132440916725,1.33592978390904,0.657225075881644,0.700629192186557,"80%"
"Tray01A_Mimiulus_E3_1","100%","C",435,426.009731597115,0.782326134450073,0.112589404411199,1.12996277466529,0.197244093083865,0.656687648229001,0.108931760655931,1.12070043819555,0.394726103878563,0.492115602183687,3.40309476163156,1.31073993432239,0.649327988501835,0.700510575603658,"80%"
"Tray01A_Mimiulus_E3_1","100%","C",447,622.389319752308,0.785887956478576,0.116856607566648,1.09862355020103,0.202462036753639,0.650832850586776,0.110403957365581,1.09173039548289,0.396513224127651,0.486556935664585,3.2631283981655,1.34344327815875,0.679179160737982,0.706019567786659,"80%"
"Tray01A_Mimiulus_E3_1","100%","C",459,751.665603639405,0.782244835176625,0.126174250804268,1.13044062628477,0.216747393065022,0.652004244481401,0.118169899058118,1.12176406810172,0.387403476399274,0.48679213901601,3.244217310411,1.34517629189421,0.674969535068613,0.707196211329686,"80%"
"Tray01A_Mimiulus_E3_1","100%","C",471,841.629810427274,0.782395332072442,0.118131856124377,1.09273496678154,0.199528874457802,0.641604147173481,0.105853974659241,1.08645585140244,0.400392031290229,0.481733419093134,3.12281492179044,1.34744547391531,0.68592397642669,0.709185547932604,"80%"
"Tray01A_Mimiulus_E3_1","100%","C",483,937.0233408312,0.778143159248283,0.123332518703137,1.11089781733895,0.214360541803746,0.647992965440951,0.119292590381373,1.10314910866186,0.392897868409645,0.483288895171583,3.29723058254436,1.31395794448463,0.675302688386509,0.707615179983352,"80%"
"Tray01A_Mimiulus_E3_1","100%","C",495,929.975885373519,0.760797782816011,0.158274104950602,1.0704543290809,0.280685520734882,0.630500652885302,0.169244097853021,1.06089129652247,0.383096139350141,0.458499471573965,3.3383679124201,1.31332005119057,0.643778800006858,0.706176331545246,"80%"
"Tray01A_Mimiulus_E3_1","100%","C",507,1000.63398425107,0.765402918939658,0.148600806593453,1.1535643445424,0.265824096904406,0.653439181612994,0.160002177215437,1.14256406233274,0.372905038767624,0.478523723788979,3.47342603647518,1.34413057492854,0.63045756823428,0.709483008275818,"80%"
"Tray01A_Mimiulus_E3_1","100%","C",519,1231.83988989349,0.77791954039507,0.124117536391414,1.09631701962341,0.21643718842663,0.647001115658561,0.119408423896972,1.08915665211004,0.39509477270979,0.480828658225128,3.26289121938427,1.35186244202555,0.682778728660184,0.712760284377893,"80%"
"Tray01A_Mimiulus_E3_1","100%","C",531,1369.32701511416,0.778417001761999,0.126770197826635,1.149772724,0.222142674778281,0.658836948320527,0.12351750457358,1.14092899186915,0.383209660177904,0.490039030505566,3.36866178258166,1.34454995836347,0.704845398810359,0.715126718671465,"80%"
"Tray01A_Mimiulus_E3_1","100%","C",543,1447.28240212217,0.776427448480802,0.126520090568357,1.12002891247926,0.220331039779503,0.648807670439357,0.121883550571559,1.11406585817956,0.389914122317246,0.483209748086141,3.23281410656497,1.36186270989381,0.728208621352888,0.718785870302872,"80%"
